"Group","ROIName","ROI","SubjectNumber","contrastName","sigChange"
"RHLang","LocalizerAverage",0,4,"lit",0.6414115
"ToM","LocalizerAverage",0,4,"lit",0.212690166666667
"LHLang","LocalizerAverage",0,5,"lit",1.20756216666667
"MDLeft","LocalizerAverage",0,5,"lit",0.836495
"MDRight","LocalizerAverage",0,5,"lit",0.666655666666667
"RHLang","LocalizerAverage",0,5,"lit",0.490569
"ToM","LocalizerAverage",0,5,"lit",0.0939835
"LHLang","LocalizerAverage",0,6,"lit",1.42763883333333
"MDLeft","LocalizerAverage",0,6,"lit",0.719677888888889
"MDRight","LocalizerAverage",0,6,"lit",0.313866777777778
"RHLang","LocalizerAverage",0,6,"lit",0.527947
"ToM","LocalizerAverage",0,6,"lit",0.0910941666666667
"LHLang","LocalizerAverage",0,7,"lit",0.76758
"MDLeft","LocalizerAverage",0,7,"lit",0.356012777777778
"MDRight","LocalizerAverage",0,7,"lit",0.130542
"RHLang","LocalizerAverage",0,7,"lit",-0.0297955
"ToM","LocalizerAverage",0,7,"lit",-0.0451393333333333
"LHLang","LocalizerAverage",0,8,"lit",1.23491466666667
"MDLeft","LocalizerAverage",0,8,"lit",0.492532444444444
"MDRight","LocalizerAverage",0,8,"lit",0.276627888888889
"RHLang","LocalizerAverage",0,8,"lit",0.243389833333333
"ToM","LocalizerAverage",0,8,"lit",-0.0221441666666667
"LHLang","LocalizerAverage",0,9,"lit",0.968164
"MDLeft","LocalizerAverage",0,9,"lit",0.146254222222222
"MDRight","LocalizerAverage",0,9,"lit",0.0438802222222222
"RHLang","LocalizerAverage",0,9,"lit",0.555275166666667
"ToM","LocalizerAverage",0,9,"lit",0.414684333333333
"LHLang","LocalizerAverage",0,10,"lit",1.89346383333333
"MDLeft","LocalizerAverage",0,10,"lit",0.513835666666667
"MDRight","LocalizerAverage",0,10,"lit",0.529635444444444
"RHLang","LocalizerAverage",0,10,"lit",0.741048333333333
"ToM","LocalizerAverage",0,10,"lit",-0.0896983333333333
"LHLang","LocalizerAverage",0,11,"lit",1.51380333333333
"MDLeft","LocalizerAverage",0,11,"lit",0.938358888888889
"MDRight","LocalizerAverage",0,11,"lit",0.500952444444444
"RHLang","LocalizerAverage",0,11,"lit",0.783784
"ToM","LocalizerAverage",0,11,"lit",0.0910771666666667
"LHLang","LocalizerAverage",0,12,"lit",1.7675955
"MDLeft","LocalizerAverage",0,12,"lit",1.055525
"MDRight","LocalizerAverage",0,12,"lit",0.754225666666667
"RHLang","LocalizerAverage",0,12,"lit",1.14401033333333
"ToM","LocalizerAverage",0,12,"lit",0.584723166666667
"ToMCustom","LocalizerAverage",0,1,"low",0.149211333333333
"ToMCustom","LocalizerAverage",0,2,"low",0.234334833333333
"ToMCustom","LocalizerAverage",0,3,"low",0.0352075
"ToMCustom","LocalizerAverage",0,4,"low",0.165062666666667
"ToMCustom","LocalizerAverage",0,5,"low",-0.0812308333333333
"ToMCustom","LocalizerAverage",0,6,"low",0.0848051666666667
"ToMCustom","LocalizerAverage",0,7,"low",-0.2430755
"ToMCustom","LocalizerAverage",0,8,"low",0.0484931666666667
"ToMCustom","LocalizerAverage",0,9,"low",0.2802455
"ToMCustom","LocalizerAverage",0,10,"low",-0.157357
"ToMCustom","LocalizerAverage",0,11,"low",-0.120215833333333
"ToMCustom","LocalizerAverage",0,12,"low",0.5436915
"ToMCustom","LocalizerAverage",0,1,"med",0.288543666666667
"ToMCustom","LocalizerAverage",0,2,"med",0.164775666666667
"ToMCustom","LocalizerAverage",0,3,"med",0.0736363333333333
"ToMCustom","LocalizerAverage",0,4,"med",0.482733
"ToMCustom","LocalizerAverage",0,5,"med",0.177138666666667
"ToMCustom","LocalizerAverage",0,6,"med",0.391390166666667
"ToMCustom","LocalizerAverage",0,7,"med",-0.270241833333333
"ToMCustom","LocalizerAverage",0,8,"med",0.0997321666666667
"ToMCustom","LocalizerAverage",0,9,"med",0.507483333333333
"ToMCustom","LocalizerAverage",0,10,"med",0.114480333333333
"ToMCustom","LocalizerAverage",0,11,"med",0.252021666666667
"ToMCustom","LocalizerAverage",0,12,"med",0.878052833333333
"ToMCustom","LocalizerAverage",0,1,"other",0.116344
"ToMCustom","LocalizerAverage",0,2,"other",0.3514515
"ToMCustom","LocalizerAverage",0,3,"other",-0.461528333333333
"ToMCustom","LocalizerAverage",0,4,"other",0.375332666666667
"ToMCustom","LocalizerAverage",0,5,"other",0.120069166666667
"ToMCustom","LocalizerAverage",0,6,"other",-0.268006833333333
"ToMCustom","LocalizerAverage",0,7,"other",0.0899923333333333
"ToMCustom","LocalizerAverage",0,8,"other",-0.0179583333333333
"ToMCustom","LocalizerAverage",0,9,"other",0.873960833333333
"ToMCustom","LocalizerAverage",0,10,"other",-0.00848750000000001
"ToMCustom","LocalizerAverage",0,11,"other",-0.362531666666667
"ToMCustom","LocalizerAverage",0,12,"other",1.18234783333333
